,,,,"Nearest CO2 source > 25,000 tonne/year",,Nearest CO2 source,,Nearest CO2 source**,,Presence - Yes or No,,,,,,,,Number per grid,,,,,,,,,,,Numerical Attribute Scores (Additive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General scores via Scenarios,,,,Quartiles for Scenarios,,,
Grid Labeling,,Centroid,,,,Source to Sink,,45Q updated,,,,,,,,,,Leakage,,,Infrastructure,,,,Development,,,Relevant Plays per Grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid FID,Grid ID,"Longitude
(degrees)","Latitude
(degrees)",CO2 Source ID (tied to NATCARB dataset)*,Distance (km),CO2 Source ID (tied to NATCARB dataset),Distance (km),CO2 Source ID (tied to NATCARB dataset),Distance (km),Caisson Platform,Fixed Platform,Well Protector Platform,Pipeline,Fault,Salt dome,Shipping Route (w/5 MI Buffer),Shipping Route (w/10 mi Buffer),Fault,Active Wells,P&A Wells,Caisson Platform,Major Platform,Well Protector Platform,Pipeline,Salt dome,EOR Wells,Shipping Route (w/10 mi Buffer),Number of plays,(SUM) Injectivity W Depth - (kh),"(SUM) Quality W/O Depth - ([h x E]/[1,000 feet to reservoir bottom])",Capacity per Grid - (million tonnes),Water Depth - (feet),Average Calculated Water Depth - (feet),"(SUM) Hydrocarbon Potential W/O Depth - ([h x So]/[1,000 feet to reservoir bottom])",Recoverable Oil (barrels)/acre foot,(Sum) Projected Remaining OIP - (barrels),New Injectivity (mD/MPa °K),Subsea Depth - (feet),Average Calculated Subsea Depth of Reservoirs - (feet),Sum of injectivity proxy - (kh),"Sum of hydrocarbon potential - ([h x So]/[1,000 feet to reservoir bottom])",Sum of recoverable oil per acre-foot,Projected remaining oil in place (barrels),Pipeline ROW proxy,Density of active caisson platform infrastructure,Density of active well protector platform infrastructure,Density of major active multi-purpose platform infrastructure- major,Distance to closest on-shore CO2 source > 25000 tonnes,Within major shipping route buffer area,Subsea depth - Saline Reservoirs,Water depth - Saline Reservoirs,Subsea depth - Oil Reservoirs,Water depth - Oil Reservoirs,Above salt domes,Active Well Density,P&A Well Density,Faults,Sum of Reservoir Quality W/O Depth (feet),New Injectivity,S1,S2,S3,S4,S1,S2,S3,S4
269,38619,-96.53514766,27.57299492,1579,77.74833058,4257,72.7178778,149,76.6592882,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,12,91.75,12188.69,8633,1078.58,89.88166667,0,0,0,36549966.37,98150,8179.166667,22.7748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4812,100.0000,37.7256,82.1352,37.7256,82.1352,0.0000,100.0000,100.0000,100.0000,40.1651,29.5205,48.14152677,,22.41039856,,0-25%,,0-25%,
270,38620,-96.46366341,27.50151067,1579,85.47340504,714,80.48423618,149,84.47146973,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,6,10,76.75,9625.77,7963,979.05,97.905,0,0,0,30236440.31,76884,7688.4,19.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.6633,100.0000,43.7930,79.6640,43.7930,79.6640,0.0000,100.0000,100.0000,0.0000,31.5710,24.2363,40.63661058,,17.06320264,,0-25%,,0-25%,
271,38621,-96.39217916,27.50151067,1579,92.57166995,714,87.5124397,149,91.46785731,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,6,7,35.14,5409.41,4610,806.59,115.2271429,0,0,0,17527356.93,49118,7016.857143,8.5333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.5131,100.0000,52.0952,74.3287,52.0952,74.3287,0.0000,99.7753,98.3193,100.0000,17.4324,13.5992,40.57102829,,18.25745087,,0-25%,,0-25%,
272,38622,-96.46366341,27.57299492,1579,84.89060053,4257,79.18528737,149,83.70883107,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,6,10,76.75,9625.77,7963,979.05,97.905,0,0,0,30236440.31,76884,7688.4,19.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.3527,100.0000,43.7930,79.6640,43.7930,79.6640,0.0000,99.7753,99.5798,0.0000,31.5710,24.2363,40.59714277,,17.00272642,,0-25%,,0-25%,
273,38623,-96.39217916,27.57299492,1525,89.36706866,4257,85.74421924,1007,90.4820536,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,6,7,63.69,5748,4075,739.46,105.6371429,0,0,0,24875289.81,49953,7136.142857,15.7157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.1116,100.0000,50.6205,77.2824,50.6205,77.2824,0.0000,100.0000,100.0000,0.0000,18.5677,19.7492,37.54342545,,15.20918955,,0-25%,,0-25%,
274,38624,-96.89256889,27.64447916,1579,42.10294254,714,37.73920129,149,41.46107707,0,0,0,1,1,0,1,1,1,0,4,0,0,0,3,0,0,8,11,90.06,11102.73,5944,843.78,76.70727273,0,0,0,36784619.01,90779,8252.636364,22.3497,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,16.1439,100.0000,36.8173,86.1930,36.8173,86.1930,0.0000,100.0000,98.3193,0.0000,36.5236,29.7169,62.37475513,,36.44561304,,50-75%,,25-50%,
275,38625,-96.82108464,27.64447916,1579,49.22671174,4257,43.99755043,149,48.48735028,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,8,11,90.06,11102.73,5944,843.78,76.70727273,0,0,0,36784619.01,90779,8252.636364,22.3497,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,19.0059,100.0000,36.8173,86.1930,36.8173,86.1930,0.0000,100.0000,100.0000,100.0000,36.5236,29.7169,67.69456875,,40.84946028,,75-100%,,25-50%,
276,38626,-96.89256889,27.71596341,1617,40.32204594,4257,34.06402954,1007,38.98588489,0,0,0,1,1,0,1,1,1,2,3,0,0,0,3,0,0,10,11,90.06,11102.73,5944,843.78,76.70727273,0,0,0,36784619.01,90779,8252.636364,22.3497,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,15.1357,100.0000,36.8173,86.1930,36.8173,86.1930,0.0000,99.5506,98.7395,0.0000,36.5236,29.7169,62.28233684,,36.37420316,,50-75%,,25-50%,
277,38627,-96.82108464,27.71596341,1617,46.88576541,4257,40.56394096,1007,45.32941447,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,0,8,11,90.06,11102.73,5944,843.78,76.70727273,0,0,0,36784619.01,90779,8252.636364,22.3497,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,17.7196,100.0000,36.8173,86.1930,36.8173,86.1930,0.0000,100.0000,99.5798,100.0000,36.5236,29.7169,67.55753365,,40.69141677,,75-100%,,25-50%,
278,38628,-96.7496004,27.64447916,1617,56.30349079,4257,50.20412943,1007,55.15934418,0,0,0,1,0,0,1,1,0,1,9,0,0,0,2,0,0,9,12,94.25,13126.41,7723,885.22,73.76833333,0,0,0,38304087.45,104993,8749.416667,23.4038,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,21.7236,100.0000,30.6756,87.0982,30.6756,87.0982,0.0000,99.7753,96.2185,100.0000,43.3096,30.9887,69.37092552,,41.82344792,,75-100%,,25-50%,
279,38629,-96.67811615,27.64447916,1617,62.82428344,4257,56.60744289,1007,61.45225235,0,0,0,1,1,0,1,1,1,5,3,0,0,0,6,0,0,7,12,94.25,13126.41,7723,885.22,73.76833333,0,0,0,38304087.45,104993,8749.416667,23.4038,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,24.2869,100.0000,30.6756,87.0982,30.6756,87.0982,0.0000,98.8764,98.7395,0.0000,43.3096,30.9887,64.67767381,,38.25624664,,50-75%,,25-50%,
280,38630,-96.7496004,27.71596341,1617,53.59927672,4257,47.21992886,1007,51.85419789,0,0,0,1,0,0,1,1,0,4,14,0,0,0,3,0,0,8,13,104.18,14406.85,8343,930.49,71.57615385,0,0,0,41457396.69,113985,8768.076923,25.9019,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,20.3774,100.0000,30.4449,87.7734,30.4449,87.7734,0.0000,99.1011,94.1176,100.0000,47.6032,33.6279,70.43677496,,42.37370792,,75-100%,,25-50%,
281,38631,-96.67811615,27.71596341,1617,60.41266407,4257,53.97428126,1007,58.49961752,0,0,0,1,1,0,1,1,3,4,5,0,0,0,2,0,0,7,13,104.18,14406.85,8343,930.49,71.57615385,0,0,0,41457396.69,113985,8768.076923,25.9019,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,23.0842,100.0000,30.4449,87.7734,30.4449,87.7734,0.0000,99.1011,97.8992,0.0000,47.6032,33.6279,65.78309214,,38.90910073,,50-75%,,25-50%,
282,38632,-96.89256889,27.78744765,1617,37.82679948,4257,31.5566603,1007,35.95084863,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,15,11,90.06,11102.73,5944,843.78,76.70727273,0,0,0,36784619.01,90779,8252.636364,22.3497,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,13.8995,100.0000,36.8173,86.1930,36.8173,86.1930,0.0000,100.0000,100.0000,0.0000,36.5236,29.7169,62.18392123,,36.33881276,,50-75%,,25-50%,
283,38633,-96.82108464,27.78744765,1617,44.75795313,4257,38.4783126,1007,42.74307498,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,8,12,99.99,12383.17,6564,889.05,74.0875,0,0,0,39937928.25,99771,8314.25,24.8478,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,16.6661,100.0000,36.0556,86.9999,36.0556,86.9999,0.0000,100.0000,99.5798,0.0000,40.8173,32.3562,63.73418921,,37.41801465,,50-75%,,25-50%,
284,38634,-96.89256889,27.8589319,1617,36.57958522,4257,30.89577282,1007,34.50403411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,5,55.25,6121.39,2326,367.4,73.48,0,0,0,19143142.48,40007,8001.4,13.5925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3101,0.0000,39.9233,87.1870,39.9233,87.1870,0.0000,100.0000,100.0000,100.0000,19.8198,14.9515,39.70281589,,16.50357799,,0-25%,,0-25%,
285,38635,-96.82108464,27.8589319,1617,43.70896549,4257,37.93478971,1007,41.5293282,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,7,15,111.63,15697.62,9124,995.53,66.36866667,0,0,0,48217207.84,136117,9074.466667,27.7761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.1717,0.0000,26.6571,89.3773,26.6571,89.3773,0.0000,100.0000,100.0000,0.0000,51.9315,39.2857,44.11294994,,19.56323891,,0-25%,,0-25%,
286,38636,-96.7496004,27.78744765,1617,51.74825442,4257,45.43662089,1007,49.60501935,0,0,0,1,0,0,1,1,0,13,3,0,1,0,1,0,1,8,13,104.18,14406.85,8343,930.49,71.57615385,28.25,253.9,11390087,41457396.69,113985,8768.076923,25.9019,17.1900,20.6386,1.6120,100.0000,0.0000,0.0000,100.0000,19.4612,100.0000,30.4449,87.7734,30.4449,87.7734,0.0000,97.0787,98.7395,100.0000,47.6032,33.6279,70.43759647,68.30413148,62.60562187,81.83072744,75-100%,75-100%,75-100%,50-75%
287,38637,-96.67811615,27.78744765,1617,58.77660547,4257,52.41698715,1007,56.51129036,0,0,0,1,0,0,1,1,0,1,3,0,0,0,1,0,0,5,12,98.34,13645.25,7504,805.79,67.14916667,0,0,0,38894967.28,108897,9074.75,24.4327,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,22.2743,100.0000,26.6535,89.1369,26.6535,89.1369,0.0000,99.7753,98.7395,100.0000,45.0494,31.4832,70.42318949,,42.32311045,,75-100%,,25-50%,
288,38638,-96.7496004,27.8589319,1617,50.84369313,4257,44.97379369,1007,48.55880346,0,0,0,1,0,0,1,1,0,2,10,0,0,0,3,0,0,7,14,105.8,14936.02,8285,870.83,62.20214286,0,0,0,45654778.43,131029,9359.214286,26.3094,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,19.0351,100.0000,23.1367,90.6606,23.1367,90.6606,0.0000,99.5506,95.7983,100.0000,49.3777,37.1410,71.9954606,,42.99162832,,75-100%,,25-50%,
289,38639,-96.67811615,27.8589319,1525,55.08792596,4257,52.01278236,1007,55.59087342,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,2,14,105.8,14936.02,8285,870.83,62.20214286,0,0,0,45654778.43,131029,9359.214286,26.3094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.8994,100.0000,23.1367,90.6606,23.1367,90.6606,0.0000,100.0000,98.7395,100.0000,49.3777,37.1410,52.34072043,,23.48394697,,25-50%,,0-25%,
290,38640,-96.6066319,27.64447916,1617,69.46868405,4257,63.14766937,1007,67.89341076,0,0,0,1,0,0,1,1,0,2,9,0,0,0,6,0,0,6,14,108.72,15072.7,8920,1120.89,80.06357143,0,0,0,44834362.19,119789,8556.357143,27.0440,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,26.9106,100.0000,33.0624,85.1592,33.0624,85.1592,0.0000,99.5506,96.2185,100.0000,49.8360,36.4543,71.1067439,,43.78119324,,75-100%,,50-75%,
291,38641,-96.53514766,27.64447916,1617,76.20436572,4257,69.78632401,1007,74.44434532,0,0,0,1,0,0,1,1,0,5,7,0,0,0,2,0,0,6,14,108.13,14751.54,8975,1153.58,82.39857143,0,0,0,45755184.41,117499,8392.785714,26.8956,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,29.5790,100.0000,35.0847,84.4400,35.0847,84.4400,0.0000,98.8764,97.0588,100.0000,48.7591,37.2250,71.1286959,,44.07010668,,75-100%,,50-75%,
292,38642,-96.6066319,27.71596341,1617,67.29559759,4257,60.79421964,1007,65.2288105,0,0,0,1,1,0,1,1,2,15,26,0,0,0,9,0,0,5,13,104.18,14406.85,8343,930.49,71.57615385,0,0,0,41457396.69,113985,8768.076923,25.9019,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,25.8252,100.0000,30.4449,87.7734,30.4449,87.7734,0.0000,96.6292,89.0756,0.0000,47.6032,33.6279,65.8807208,,38.56555292,,50-75%,,25-50%,
293,38643,-96.53514766,27.71596341,1525,71.42672091,4257,67.65991228,1007,72.0182951,0,0,0,1,0,0,0,1,0,6,10,0,0,0,10,0,0,7,12,97.6,13250.3,7383,893.99,74.49916667,0,0,0,40083207.73,106066,8838.833333,24.2465,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,28.5908,0.0000,29.5702,86.8731,29.5702,86.8731,0.0000,98.6517,95.7983,100.0000,43.7250,32.4778,67.26738142,,42.7092903,,75-100%,,25-50%,
294,38644,-96.46366341,27.64447916,1525,80.26160249,4257,76.49778366,1007,81.07845115,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,10,81.52,9609.38,7304,890.55,89.055,0,0,0,34947516.9,79689,7968.9,20.2013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.2812,100.0000,40.3251,82.3898,40.3251,82.3898,0.0000,100.0000,99.5798,100.0000,31.5160,28.1793,46.89096384,,21.36215197,,0-25%,,0-25%,
295,38645,-96.39217916,27.64447916,1525,82.71849353,4257,83.26444305,1007,87.77686953,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,6,8,66.73,6840.49,5345,812.91,101.61375,0,0,0,26154542.45,57582,7197.75,16.4805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0097,0.0000,49.8589,78.5217,49.8589,78.5217,0.0000,100.0000,100.0000,0.0000,22.2312,20.8199,35.5151202,,15.6670933,,0-25%,,0-25%,
296,38646,-96.46366341,27.71596341,1525,73.48469798,4257,74.55871848,1007,78.85249852,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6,12,96.53,12172.3,7974,990.08,82.50666667,0,0,0,41261042.96,100955,8412.916667,23.9774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3745,0.0000,34.8358,84.4067,34.8358,84.4067,0.0000,100.0000,98.7395,100.0000,40.1102,33.4636,46.47032413,,22.87806743,,0-25%,,0-25%,
297,38647,-96.39217916,27.71596341,1525,76.16052242,4257,81.48222582,1007,85.72072287,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,9,77.34,7585.7,5525,849.11,94.34555556,0,0,0,33428048.46,65475,7275,19.1497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.1722,0.0000,48.9038,80.7603,48.9038,80.7603,0.0000,100.0000,98.3193,100.0000,24.7301,26.9076,42.35733621,,20.49608552,,0-25%,,0-25%,
298,38648,-96.6066319,27.78744765,1525,62.97640947,4257,59.41163507,1007,63.44741214,0,0,0,1,1,0,1,1,2,6,8,0,0,0,6,0,0,2,13,101.45,14515.65,7596,822.93,63.30230769,0,0,0,39847310.05,123577,9505.923077,25.2151,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,25.0996,100.0000,21.3230,90.3218,21.3230,90.3218,0.0000,98.6517,96.6387,0.0000,47.9681,32.2803,66.57652203,,38.90447224,,50-75%,,25-50%,
299,38649,-96.53514766,27.78744765,1525,64.51397172,4257,66.41605055,1007,70.40455976,0,0,0,1,1,0,0,1,1,1,2,0,0,0,4,0,0,2,12,96.17,13454.85,6898,720.73,60.06083333,0,0,0,37658585,114942,9578.5,23.8868,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.9335,0.0000,20.4257,91.3202,20.4257,91.3202,0.0000,99.7753,99.1597,0.0000,44.4109,30.4484,63.40148641,,38.71764138,,50-75%,,25-50%,
300,38650,-96.6066319,27.8589319,1525,55.93303191,4257,59.05175332,1007,62.62466138,0,0,0,1,1,0,1,1,1,8,15,0,0,0,4,0,0,1,14,105.8,14936.02,8285,870.83,62.20214286,0,0,0,45654778.43,131029,9359.214286,26.3094,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,24.7645,100.0000,23.1367,90.6606,23.1367,90.6606,0.0000,98.2022,93.6975,0.0000,49.3777,37.1410,67.52638637,,39.41751207,,75-100%,,25-50%,
301,38651,-96.53514766,27.8589319,1525,57.65872403,4257,66.09070418,1007,69.65964392,0,0,0,1,1,0,1,1,1,2,17,0,0,0,8,0,0,1,12,89.41,12373.17,7943,795.83,66.31916667,0,0,0,36449560.39,111680,9306.666667,22.1862,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.6300,100.0000,23.7864,89.3926,23.7864,89.3926,0.0000,99.5506,92.8571,0.0000,40.7837,29.4365,64.97095107,,37.68943206,,50-75%,,25-50%,
302,38652,-96.46366341,27.78744765,1525,66.78530471,4257,73.42743635,1007,77.37706161,0,0,0,0,1,0,0,1,1,2,5,0,0,0,0,0,0,1,12,94.94,12303.06,7313,872.33,72.69416667,0,0,0,39103838.46,109290,9107.5,23.5774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.7736,0.0000,26.2487,87.4290,26.2487,87.4290,0.0000,99.5506,97.8992,0.0000,40.5486,31.6580,42.09505225,,18.59510013,,0-25%,,0-25%,
303,38653,-96.39217916,27.78744765,1525,69.71872964,4257,80.44396785,1007,84.36110786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,80.45,8456.1,5617,866.25,86.625,0,0,0,34380391.23,80155,8015.5,19.9321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.6184,0.0000,39.7490,83.1383,39.7490,83.1383,0.0000,100.0000,100.0000,100.0000,27.6487,27.7047,43.60632538,,21.00424413,,0-25%,,0-25%,
304,38654,-96.46366341,27.8589319,1525,60.1893083,4257,73.12963254,1007,76.69549194,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,11,84.13,11312.37,7245,693.63,63.05727273,0,0,0,34260835.34,103045,9367.727273,20.8579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4959,0.0000,23.0315,90.3972,23.0315,90.3972,0.0000,100.0000,99.5798,0.0000,37.2266,27.6046,41.88504155,,17.79992454,,0-25%,,0-25%,
305,38655,-96.39217916,27.8589319,1525,63.42852018,5934,76.26177605,1461,81.38348529,0,0,0,1,1,0,0,1,1,5,14,0,0,0,2,0,0,1,12,88.67,11978.23,7822,884.03,73.66916667,0,0,0,37637800.84,108849,9070.75,22.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,32.4055,0.0000,26.7030,87.1287,26.7030,87.1287,0.0000,98.8764,94.1176,0.0000,39.4594,30.4310,61.74508259,,38.21563452,,50-75%,,25-50%,
306,38721,-96.82108464,27.93041615,1617,43.81635448,4257,37.96353569,1007,41.80793804,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,5,7,66.56,9756.4,5156,402.86,57.55142857,0,0,0,22532743.4,65754,9393.428571,16.4377,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,16.2852,0.0000,22.7137,92.0931,22.7137,92.0931,0.0000,100.0000,100.0000,0.0000,32.0090,17.7885,58.72607526,,34.60422795,,25-50%,,0-25%,
307,38724,-96.7496004,27.93041615,1525,48.03884827,4257,44.99725563,1007,48.79303355,0,0,0,1,1,0,0,1,1,0,2,0,0,0,3,0,0,1,12,88.06,13494.49,7468,812.23,67.68583333,0,0,0,36087493.71,110609,9217.416667,21.8465,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,19.1305,0.0000,24.8898,88.9716,24.8898,88.9716,0.0000,100.0000,99.1597,0.0000,44.5438,29.1335,61.63932073,,37.69549825,,50-75%,,25-50%,
308,38725,-96.67811615,27.93041615,1525,47.95159492,4257,52.03228803,1007,55.79128066,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,0,1,11,82.29,11676.85,7306,773.43,70.31181818,0,0,0,34155781.67,99153,9013.909091,20.3950,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,21.9810,100.0000,27.4057,88.1628,27.4057,88.1628,0.0000,100.0000,99.5798,100.0000,38.4488,27.5167,68.53336344,,41.08454919,,75-100%,,25-50%,
309,38726,-96.7496004,28.00190039,1525,40.92196053,4257,45.94045138,1007,50.28985993,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,7,64.26,8117.87,4773,589.14,84.16285714,0,0,0,23237372.85,58446,8349.428571,15.8591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.7402,0.0000,35.6207,83.8966,35.6207,83.8966,0.0000,100.0000,100.0000,0.0000,26.5146,18.3783,35.87692915,,14.36115871,,0-25%,,0-25%,
310,38727,-96.67811615,28.00190039,1525,40.81949738,5934,52.80584807,1007,57.10074593,0,0,0,1,0,0,0,1,0,0,4,0,0,0,2,0,0,1,11,82.29,11676.85,7306,773.43,70.31181818,0,0,0,34155781.67,99153,9013.909091,20.3950,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,22.5144,0.0000,27.4057,88.1628,27.4057,88.1628,0.0000,100.0000,98.3193,100.0000,38.4488,27.5167,65.56149162,,41.04965216,,50-75%,,25-50%,
311,38736,-96.6066319,27.93041615,1525,48.92013826,4257,59.06816198,1007,62.79828004,0,0,0,1,0,0,1,1,0,4,16,0,0,0,6,0,0,1,11,82.29,11676.85,7306,773.43,70.31181818,0,0,0,34155781.67,99153,9013.909091,20.3950,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,24.8352,100.0000,27.4057,88.1628,27.4057,88.1628,0.0000,99.1011,93.2773,100.0000,38.4488,27.5167,68.69272812,,40.92878782,,75-100%,,25-50%,
312,38737,-96.53514766,27.93041615,1525,50.88422472,5934,63.57797286,1461,68.46850322,0,0,0,1,1,0,1,1,1,10,19,0,0,0,10,0,0,1,11,82.29,11676.85,7306,773.43,70.31181818,0,0,0,34155781.67,99153,9013.909091,20.3950,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,27.1448,100.0000,27.4057,88.1628,27.4057,88.1628,0.0000,97.7528,92.0168,0.0000,38.4488,27.5167,63.89848243,,37.07151692,,50-75%,,25-50%,
313,38738,-96.6066319,28.00190039,1525,41.95301942,5934,54.02602781,1461,58.75762541,1,0,0,1,0,0,0,1,0,5,13,2,0,0,9,0,0,1,11,82.29,11676.85,7306,773.43,70.31181818,0,0,0,34155781.67,99153,9013.909091,20.3950,0.0000,0.0000,0.0000,100.0000,9.5238,0.0000,0.0000,23.1893,0.0000,27.4057,88.1628,27.4057,88.1628,0.0000,98.8764,94.5378,100.0000,38.4488,27.5167,65.5533508,,41.32862619,,50-75%,,25-50%,
314,38739,-96.53514766,28.00190039,1525,44.22759586,5934,56.1029503,1461,61.0775553,0,0,0,1,0,0,1,1,0,3,5,0,0,0,1,0,0,1,11,82.29,11676.85,7306,773.43,70.31181818,0,0,0,34155781.67,99153,9013.909091,20.3950,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,24.1343,100.0000,27.4057,88.1628,27.4057,88.1628,0.0000,99.3258,97.8992,100.0000,38.4488,27.5167,68.71507506,,41.1822272,,75-100%,,25-50%,
315,38740,-96.46366341,27.93041615,1525,53.73479974,5934,66.10204475,1461,71.1660214,0,0,0,1,1,0,1,1,1,3,4,0,0,0,3,0,0,1,11,82.29,11676.85,7306,773.43,70.31181818,0,0,0,34155781.67,99153,9013.909091,20.3950,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,28.2436,100.0000,27.4057,88.1628,27.4057,88.1628,0.0000,99.3258,98.3193,0.0000,38.4488,27.5167,64.13441047,,37.62257101,,50-75%,,25-50%,
316,38741,-96.39217916,27.93041615,1525,57.33980328,5934,69.24768866,1461,74.42944447,0,0,0,1,1,0,1,1,1,7,10,0,0,0,8,0,0,1,10,77,10616.05,6608,671.23,67.123,0,0,0,31967056.63,90518,9051.8,19.0642,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,29.5729,100.0000,26.9373,89.1450,26.9373,89.1450,0.0000,98.4270,95.7983,0.0000,34.8916,25.6848,63.70321305,,36.93234302,,50-75%,,25-50%,
317,38742,-96.46366341,28.00190039,1525,47.47951783,5934,58.94612428,1461,64.08498122,0,0,0,1,1,0,1,1,1,13,33,0,1,0,9,0,1,1,11,82.29,11676.85,7306,773.43,70.31181818,0.27,0.58,2713185,34155781.67,99153,9013.909091,20.3950,0.1643,0.0471,0.3840,100.0000,0.0000,0.0000,100.0000,25.3593,100.0000,27.4057,88.1628,27.4057,88.1628,0.0000,97.0787,86.1345,0.0000,38.4488,27.5167,63.602282,67.03811451,56.48119884,81.9708047,50-75%,50-75%,75-100%,75-100%
318,38743,-96.39217916,28.00190039,1525,51.52406187,5934,62.45098214,1461,67.68832654,0,0,0,1,0,0,1,1,0,2,6,0,0,0,4,0,0,1,11,82.29,11676.85,7306,773.43,70.31181818,0,0,0,34155781.67,99153,9013.909091,20.3950,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,26.8271,100.0000,27.4057,88.1628,27.4057,88.1628,0.0000,99.5506,97.4790,100.0000,38.4488,27.5167,68.9759473,,41.42209103,,75-100%,,25-50%,
319,38744,-96.6066319,28.07338464,1525,35.05897336,5934,46.36647202,1461,51.19254187,1,0,0,1,0,0,0,1,0,21,8,2,1,0,14,0,0,1,11,82.29,11676.85,7306,773.43,70.31181818,0,0,0,34155781.67,99153,9013.909091,20.3950,0.0000,0.0000,0.0000,100.0000,9.5238,0.0000,100.0000,20.1078,0.0000,27.4057,88.1628,27.4057,88.1628,0.0000,95.2809,96.6387,100.0000,38.4488,27.5167,65.28722014,,61.16753755,,50-75%,,75-100%,
